image_name,lr_path,hr_path,scale,rmse,psnr,ssim,width_lr,height_lr,width_hr,height_hr,match_keypoints
DSC_1518,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/DSC_1518_x1_21.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/DSC_1518_x2_21.png,x2,0.0010461358,29.355165067660103,0.8477065014525986,380,380,760,760,624
P1160750,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1160750_x1_46.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1160750_x2_46.png,x2,0.0012052956,30.11333658566151,0.7633934293787813,380,380,760,760,80
P1160764,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1160764_x1_19.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1160764_x2_19.png,x2,0.009356987,32.693080049332416,0.9587120506390963,380,380,760,760,22
panasonic_70,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_70_x1_32.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_70_x2_32.png,x2,0.0015036557,26.914948404850744,0.7318253619719108,380,380,760,760,143
IMG_6,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_6_x1_19.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_6_x2_19.png,x2,0.0062767966,26.304768404474366,0.7991352062739202,380,380,760,760,148
panasonic_239,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_239_x1_18.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_239_x2_18.png,x2,0.0015065446,29.38695754948408,0.8186816477539031,380,380,760,760,376
panasonic_254,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_254_x1_45.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_254_x2_45.png,x2,0.0013119688,29.000429865576194,0.8321654356891944,380,380,760,760,479
DSC_1157,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/DSC_1157_x1_4.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/DSC_1157_x2_4.png,x2,0.13991763,29.189877342840845,0.8566458939136469,380,380,760,760,65
P1171090,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1171090_x1_25.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1171090_x2_25.png,x2,0.003033501,25.081842355277235,0.7195712601345391,380,380,760,760,213
P1160536,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1160536_x1_27.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1160536_x2_27.png,x2,0.17789304,31.594525040984752,0.8854966587360494,380,380,760,760,182
sony_30,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_30_x1_10.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_30_x2_10.png,x2,0.10281552,26.00398495497389,0.7622240590207014,380,380,760,760,122
sony_178,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_178_x1_18.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_178_x2_18.png,x2,0.0018934546,28.023245185030753,0.8335932357405887,380,380,760,760,329
sony_34,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_34_x1_53.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_34_x2_53.png,x2,0.018700924,26.87307669899164,0.881997744420633,380,380,760,760,94
panasonic_238,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_238_x1_10.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_238_x2_10.png,x2,0.0013458091,31.130596724377856,0.849349736246141,380,380,760,760,398
sony_157,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_157_x1_23.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_157_x2_23.png,x2,0.08135668,29.939039916017443,0.8529718723243732,380,380,760,760,260
sony_166,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_166_x1_25.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_166_x2_25.png,x2,0.05845307,32.28878165684658,0.9222836995763363,380,380,760,760,198
sony_127,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_127_x1_34.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_127_x2_34.png,x2,0.001462725,30.911066041739694,0.8232055921084808,380,380,760,760,354
sony_147,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_147_x1_32.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_147_x2_32.png,x2,0.0015057358,31.21319560734554,0.8904255710720029,380,380,760,760,262
sony_24,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_24_x1_29.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_24_x2_29.png,x2,0.0011878852,27.244769575941504,0.8447975504470072,380,380,760,760,360
P1140487,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1140487_x1_41.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1140487_x2_41.png,x2,0.0012213704,28.553157625648822,0.7477031898739459,380,380,760,760,335
panasonic_244,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_244_x1_23.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_244_x2_23.png,x2,0.0012009866,28.05805852444214,0.842629777532883,380,380,760,760,465
DSC_1169,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/DSC_1169_x1_15.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/DSC_1169_x2_15.png,x2,0.038446866,26.531217477813765,0.839012381428108,380,380,760,760,235
sony_162,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_162_x1_21.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_162_x2_21.png,x2,0.0044151833,29.569229308467353,0.9218698665781173,380,380,760,760,269
IMG_228,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_228_x1_19.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_228_x2_19.png,x2,0.02581378,29.209013709962527,0.9163398694525752,380,380,760,760,54
DSC_1061,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/DSC_1061_x1_20.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/DSC_1061_x2_20.png,x2,0.066453494,33.20182017417395,0.9312547014986524,380,380,760,760,77
sony_67,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_67_x1_26.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_67_x2_26.png,x2,0.0010478934,33.84057014718181,0.9206795396831278,380,380,760,760,287
P1171090,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1171090_x1_31.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1171090_x2_31.png,x2,0.0010631741,23.36665849700781,0.7000683656666711,380,380,760,760,380
sony_162,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_162_x1_22.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_162_x2_22.png,x2,0.040247485,28.017833455460156,0.9081703167881217,380,380,760,760,240
panasonic_221,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_221_x1_16.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_221_x2_16.png,x2,0.014972357,27.437330798907173,0.8487340514007425,380,380,760,760,343
P1140154,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1140154_x1_43.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1140154_x2_43.png,x2,0.015605167,31.378267695483583,0.8830482792379253,380,380,760,760,250
sony_63,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_63_x1_15.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_63_x2_15.png,x2,0.0018090338,30.31374216371144,0.8702200797515469,380,380,760,760,312
P1160662,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1160662_x1_23.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1160662_x2_23.png,x2,0.011235748,28.18711690837918,0.8470818692179641,380,380,760,760,222
IMG_160,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_160_x1_26.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_160_x2_26.png,x2,0.0011012706,30.490376704145923,0.9153519903163322,380,380,760,760,320
0510_8,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/0510_8_x1_15.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/0510_8_x2_15.png,x2,0.0314806,31.500152872383108,0.923529372414393,380,380,760,760,119
P1140297,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1140297_x1_2.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1140297_x2_2.png,x2,0.0073156934,36.6539072927246,0.9439738014356017,380,380,760,760,34
IMG_152,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_152_x1_33.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_152_x2_33.png,x2,0.028202768,30.405656725726836,0.8370489651592911,380,380,760,760,168
sony_40,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_40_x1_21.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_40_x2_21.png,x2,0.045945257,32.09037887484837,0.8966623493854243,380,380,760,760,183
IMG_202,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_202_x1_19.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_202_x2_19.png,x2,0.02051457,31.24304423352335,0.8964757934787372,380,380,760,760,65
P1160629,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1160629_x1_7.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1160629_x2_7.png,x2,0.0023572885,28.856528658713,0.8644328778606458,380,380,760,760,143
sony_172,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_172_x1_1.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_172_x2_1.png,x2,0.031799927,14.610192880848384,0.3981906963016782,380,380,760,760,84
sony_22,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_22_x1_43.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_22_x2_43.png,x2,0.002200894,25.99563270690205,0.7465703630764068,380,380,760,760,446
IMG_134,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_134_x1_39.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_134_x2_39.png,x2,0.0014342496,29.498687473701164,0.9094035429251939,380,380,760,760,516
IMG_3,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_3_x1_16.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_3_x2_16.png,x2,0.004224315,26.106071008345282,0.8373189384102989,380,380,760,760,169
P1160708,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1160708_x1_21.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1160708_x2_21.png,x2,0.0010691992,27.91919553581031,0.8210937992451854,380,380,760,760,472
0510_20,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/0510_20_x1_49.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/0510_20_x2_49.png,x2,0.0031708702,27.371418346040567,0.9289627329701277,380,380,760,760,63
P1170981,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1170981_x1_46.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1170981_x2_46.png,x2,0.0009953263,29.452941539126453,0.8735360697046161,380,380,760,760,648
P1171116,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1171116_x1_16.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1171116_x2_16.png,x2,0.0011687035,28.15338091780336,0.8377230965997541,380,380,760,760,376
P1170948,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1170948_x1_15.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1170948_x2_15.png,x2,0.0018488326,29.532364383152064,0.8200506652167961,380,380,760,760,155
sony_97,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_97_x1_9.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_97_x2_9.png,x2,0.006682204,24.457642469165126,0.8190916312368306,380,380,760,760,260
sony_174,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_174_x1_0.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_174_x2_0.png,x2,0.030769577,18.26201993352896,0.3955613067939711,380,380,760,760,131
panasonic_7,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_7_x1_3.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_7_x2_3.png,x2,0.0056343237,31.60176172148271,0.8486427792358632,380,380,760,760,94
DSC_1261,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/DSC_1261_x1_14.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/DSC_1261_x2_14.png,x2,0.046338193,31.585353801111005,0.9085303519575333,380,380,760,760,210
panasonic_110,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_110_x1_8.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_110_x2_8.png,x2,0.11359012,34.30925523959806,0.934370024928278,380,380,760,760,36
IMG_227,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_227_x1_26.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_227_x2_26.png,x2,0.14243424,26.719785945110957,0.9071101036789045,380,380,760,760,70
panasonic_14,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_14_x1_0.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_14_x2_0.png,x2,0.0014574749,27.702250718837632,0.8640610674697605,380,380,760,760,280
DSC_1714,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/DSC_1714_x1_24.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/DSC_1714_x2_24.png,x2,0.0011165089,32.353248678905246,0.9106847705542457,380,380,760,760,328
panasonic_138,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_138_x1_45.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_138_x2_45.png,x2,0.0014470993,29.545339643124624,0.8353095983670463,380,380,760,760,319
DSC_1611,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/DSC_1611_x1_40.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/DSC_1611_x2_40.png,x2,0.0014185058,28.23378613376412,0.7863548651372279,380,380,760,760,419
sony_149,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_149_x1_48.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_149_x2_48.png,x2,0.0028911638,26.784438725276715,0.8084830600948987,380,380,760,760,219
sony_48,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_48_x1_28.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_48_x2_28.png,x2,0.010343291,32.28034152493254,0.8632652107911047,380,380,760,760,325
P1160690,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1160690_x1_19.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1160690_x2_19.png,x2,0.15622592,36.575088461044714,0.9678655069298104,380,380,760,760,13
panasonic_110,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_110_x1_0.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_110_x2_0.png,x2,0.046481173,31.34105719981989,0.9393468199196525,380,380,760,760,47
P1160536,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1160536_x1_41.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1160536_x2_41.png,x2,0.0569519,33.503820545697025,0.8884667887234539,380,380,760,760,204
P1160633,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1160633_x1_18.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1160633_x2_18.png,x2,0.0011571135,26.57558208838209,0.7712384445649781,380,380,760,760,484
IMG_136,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_136_x1_3.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_136_x2_3.png,x2,0.0011941071,25.61197333204833,0.7550667977048291,380,380,760,760,334
sony_199,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_199_x1_18.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_199_x2_18.png,x2,0.037903383,36.162040408225316,0.9448381880092528,380,380,760,760,28
sony_2,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_2_x1_27.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_2_x2_27.png,x2,0.0024296935,23.331281951642286,0.7105832442086184,380,380,760,760,127
IMG_245,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_245_x1_31.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_245_x2_31.png,x2,0.03209945,34.885284710802715,0.9631806828932596,380,380,760,760,42
sony_122,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_122_x1_52.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_122_x2_52.png,x2,0.004546198,19.996994085389435,0.5612398414131065,380,380,760,760,92
sony_182,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_182_x1_17.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_182_x2_17.png,x2,0.0015592696,27.763265039977636,0.8237059639098151,380,380,760,760,301
IMG_187,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_187_x1_23.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_187_x2_23.png,x2,0.0062311087,34.06207233403442,0.924102032836874,380,380,760,760,372
panasonic_79,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_79_x1_2.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_79_x2_2.png,x2,0.009655748,32.06903532024643,0.8994574210396946,380,380,760,760,152
sony_198,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_198_x1_45.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_198_x2_45.png,x2,0.0013354899,31.92731297216257,0.9275580709139781,380,380,760,760,11
panasonic_28,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_28_x1_39.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_28_x2_39.png,x2,0.0065870066,32.004835951028305,0.8799946425190835,380,380,760,760,175
P1170952,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1170952_x1_14.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1170952_x2_14.png,x2,0.028281532,25.192587131894353,0.7691168617201173,380,380,760,760,384
P1140429,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1140429_x1_31.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1140429_x2_31.png,x2,0.053100154,28.141147454071426,0.8387852860956587,380,380,760,760,64
sony_43,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_43_x1_26.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_43_x2_26.png,x2,0.06095285,34.72670260016966,0.9207266660371946,380,380,760,760,189
panasonic_241,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_241_x1_2.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_241_x2_2.png,x2,0.0054397,24.85118346859853,0.7491318280241498,380,380,760,760,442
IMG_169,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_169_x1_12.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_169_x2_12.png,x2,0.13775715,32.169764455654686,0.9193387022750663,380,380,760,760,83
DSC_1756,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/DSC_1756_x1_16.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/DSC_1756_x2_16.png,x2,0.001170338,31.38846325919743,0.8930277379297525,380,380,760,760,309
P1140463,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1140463_x1_27.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1140463_x2_27.png,x2,0.0032855857,31.395658729539914,0.9084755736207694,380,380,760,760,292
DSC_1093,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/DSC_1093_x1_39.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/DSC_1093_x2_39.png,x2,0.02202188,31.27839502448331,0.8657846456589349,380,380,760,760,69
P1160744,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1160744_x1_20.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1160744_x2_20.png,x2,0.045106687,34.13872944635897,0.906240019861445,380,380,760,760,154
IMG_121,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_121_x1_51.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_121_x2_51.png,x2,0.059007972,28.79883297987292,0.9004140442622562,380,380,760,760,152
P1140287,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1140287_x1_17.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1140287_x2_17.png,x2,0.0012956823,40.10487483221535,0.9629719108165428,380,380,760,760,22
P1140329,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1140329_x1_2.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1140329_x2_2.png,x2,0.0010538968,32.2078051015044,0.8673119015731262,380,380,760,760,169
panasonic_246,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_246_x1_42.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_246_x2_42.png,x2,0.010384532,24.434298986801473,0.7480611525146932,380,380,760,760,319
DSC_1619,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/DSC_1619_x1_44.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/DSC_1619_x2_44.png,x2,0.0010088297,25.77544438790726,0.8125388542958812,380,380,760,760,688
P1170969,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1170969_x1_14.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1170969_x2_14.png,x2,0.0009303202,24.79965851420694,0.7677913661283972,380,380,760,760,618
panasonic_188,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_188_x1_39.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_188_x2_39.png,x2,0.0705709,35.33385537578587,0.879605573346523,380,380,760,760,58
panasonic_226,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_226_x1_8.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_226_x2_8.png,x2,0.0019560182,28.054315640942043,0.8652663586016075,380,380,760,760,313
P1140313,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1140313_x1_41.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1140313_x2_41.png,x2,0.0014411558,29.560633745508152,0.8620475487179226,380,380,760,760,88
IMG_224,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_224_x1_0.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_224_x2_0.png,x2,0.0055468185,35.089600703403676,0.9423441621192166,380,380,760,760,8
IMG_224,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_224_x1_13.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_224_x2_13.png,x2,0.046508364,36.71381203705931,0.9444146419897276,380,380,760,760,54
DSC_1550,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/DSC_1550_x1_29.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/DSC_1550_x2_29.png,x2,0.0019703666,26.14941859472286,0.7560589665972356,380,380,760,760,482
sony_7,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/sony_7_x1_2.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/sony_7_x2_2.png,x2,0.0031014462,30.32083877901259,0.9105222567044656,380,380,760,760,105
DSC_1269,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/DSC_1269_x1_31.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/DSC_1269_x2_31.png,x2,0.0011434839,25.42418029095795,0.776999272644277,380,380,760,760,812
IMG_131,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_131_x1_42.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_131_x2_42.png,x2,0.0014983406,29.43137162856503,0.9267735559823933,380,380,760,760,369
IMG_129,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/IMG_129_x1_14.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/IMG_129_x2_14.png,x2,0.022942012,26.5023706884445,0.8505688984916878,380,380,760,760,287
P1140313,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1140313_x1_21.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1140313_x2_21.png,x2,0.028283685,28.103684150138946,0.8230598887784231,380,380,760,760,342
panasonic_192,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_192_x1_32.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_192_x2_32.png,x2,0.0013212422,30.268758359680653,0.8595524580040537,380,380,760,760,267
panasonic_48,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_48_x1_34.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_48_x2_34.png,x2,0.0010472207,29.66316830995087,0.8086629016026018,380,380,760,760,261
P1140086,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/P1140086_x1_6.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/P1140086_x2_6.png,x2,0.003005154,25.45575783062024,0.6657505838320342,380,380,760,760,172
panasonic_225,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_225_x1_30.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_225_x2_30.png,x2,0.011298575,33.61042994261995,0.9144698336358577,380,380,760,760,213
panasonic_36,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_LR/panasonic_36_x1_37.png,/home/rojas/datasets/real-world-super-resolution/Train_x2/train_HR/panasonic_36_x2_37.png,x2,0.00925432,29.374844050995932,0.81330983129156,380,380,760,760,341
